timestamp,frequency
0.290249433,433.9127260776407
0.296054422,438.84365466764183
0.30185941,428.5967325688822
0.307664399,445.6279891117395
0.313469388,442.961002514899
0.319274376,439.4999131673139
0.325079365,437.8517753827495
0.330884354,435.51591464989883
0.336689342,433.1291114764342
0.342494331,431.98590317677724
0.34829932,431.50344829802305
0.354104308,431.94694719277857
0.359909297,433.5036882456534
0.365714286,434.73529666284605
0.371519274,435.1323480382183
0.377324263,435.06492421975884
0.383129252,434.74578481238416
0.38893424,434.7502797336148
0.394739229,435.06941914098957
0.400544218,434.38169619270315
0.406349206,433.38082706534954
0.412154195,433.4362644271939
0.417959184,432.913355257364
0.423764172,433.5291594659603
0.429569161,435.1263548099108
0.43537415,435.9369389385011
0.441179138,436.6875907840163
0.446984127,436.79397058647453
0.452789116,435.75714208927593
0.458594104,435.4724637446693
0.464399093,435.37207717051865
0.470204082,435.92794909603987
0.47600907,436.3909259827947
0.481814059,436.26057326710645
0.487619048,435.8620235846573
0.493424036,436.4673396437155
0.499229025,437.92968735074714
0.505034014,438.56646785841974
0.510839002,439.06540411501965
0.516643991,438.72079348733797
0.52244898,438.6383865981097
0.528253968,439.4309910417776
0.534058957,440.0003477309907
0.539863946,440.1576699740627
0.545668934,439.8115610393042
0.551473923,439.54036745838954
0.557278912,439.5133979310057
0.5630839,439.243702657168
0.568888889,438.54998648057403
0.574693878,438.4016540799633
0.580498866,438.75375624302933
0.586303855,439.89996115683994
0.592108844,442.66283940660054
0.597913832,446.6378480815544
0.603718821,449.10406153009336
0.60952381,450.03301191775694
0.615328798,449.6029977866933
0.621133787,447.857470042132
0.626938776,446.73224142739764
0.632743764,446.32769851664085
0.638548753,445.71638922927525
0.644353741,444.1896143179379
0.65015873,440.3149922171348
0.655963719,434.98101902345377
0.661768707,429.35787256393564
0.667573696,421.7854285974008
0.673378685,413.28703085735634
0.679183673,404.6927414643917
0.684988662,395.8752043169724
0.690793651,388.3387197202827
0.696598639,384.29179230563875
0.702403628,380.8591707925143
0.708208617,385.9069673345119
0.714013605,386.1017472545058
0.719818594,386.0852658766602
0.725623583,384.4401247062496
0.731428571,384.07303947241485
0.73723356,382.0668062964769
0.743038549,380.85617417836056
0.748843537,381.21726618388783
0.754648526,378.481357461511
0.760453515,379.83732536608443
0.766258503,379.9526950110039
0.772063492,378.8004968688857
0.777868481,378.590733878123
0.783673469,378.11726884182997
0.789478458,375.2570006320724
0.795283447,376.21591716127347
0.801088435,376.5545345606476
0.806893424,369.0210465781116
0.812698413,369.70727121932117
0.818503401,366.06338840835707
0.82430839,365.26928565761244
0.830113379,369.0180499639579
0.835918367,371.5936398291089
0.841723356,372.091077778632
0.847528345,374.78803051701
0.853333333,372.807268561379
0.859138322,370.83849306236306
0.864943311,371.18010707589093
0.870748299,369.7866814943956
0.876553288,370.58378085929405
0.882358277,371.19209353250596
0.888163265,372.71137690845893
0.893968254,371.2715038075804
